inc_before_tax,mt_net_tax_liab_dol_chg_single,mt_net_tax_liab_dol_chg_mar0kids,mt_net_tax_liab_dol_chg_hoh2kids,mt_net_tax_liab_dol_chg_mar2kids
115040.0,-608.6802,-412.08008,-516.10986,-374.14014
115060.0,-608.8198,-412.2202,-516.25,-374.2798
115080.0,-608.95996,-412.35986,-516.39014,-374.41992
115100.0,-609.1001,-412.5,-516.5298,-374.56006
115120.0,-609.23975,-412.64014,-516.6699,-374.6997
115140.0,-609.3799,-412.7798,-516.81006,-374.83984
115160.0,-609.52,-412.91992,-516.9497,-374.97998
115180.0,-609.66016,-413.06006,-517.08984,-375.12012
115200.0,-609.8003,-413.1997,-517.23,-375.26025
115220.0,-609.93994,-413.33984,-517.3701,-375.3999
115240.0,-610.0801,-413.47998,-517.51025,-375.54004
115260.0,-610.2202,-413.62012,-517.6499,-375.68018
115280.0,-610.35986,-413.76025,-517.79004,-375.81982
115300.0,-610.5,-413.8999,-517.9302,-375.95996
115320.0,-610.64014,-414.04004,-518.0698,-376.1001
115340.0,-610.7798,-414.18018,-518.20996,-376.23975
115360.0,-610.9199,-414.31982,-518.3501,-376.37988
115380.0,-611.06006,-414.45996,-518.48975,-376.52002
115400.0,-611.1997,-414.6001,-518.6299,-376.66016
115420.0,-611.33984,-414.73975,-518.77,-376.8003
115440.0,-611.48,-414.87988,-518.91016,-376.93994
115460.0,-611.6201,-415.02002,-519.0503,-377.08008
115480.0,-611.76025,-415.16016,-519.18994,-377.2202
115500.0,-611.8999,-415.3003,-519.3301,-377.35986
115520.0,-612.04004,-415.43994,-519.4702,-377.5
115540.0,-612.1802,-415.58008,-519.60986,-377.64014
115560.0,-612.3198,-415.7202,-519.75,-377.7798
115580.0,-612.45996,-415.85986,-519.89014,-377.91992
115600.0,-612.6001,-416.0,-520.0298,-378.06006
115620.0,-612.73975,-416.14014,-520.1699,-378.1997
115640.0,-612.8799,-416.2798,-520.31006,-378.33984
115660.0,-613.02,-416.41992,-520.4497,-378.47998
115680.0,-613.16016,-416.56006,-520.58984,-378.62012
115700.0,-613.3003,-416.6997,-520.73,-378.76025
115720.0,-613.43994,-416.83984,-520.8701,-378.8999
115740.0,-613.5801,-416.97998,-521.01025,-379.04004
115760.0,-613.7202,-417.12012,-521.1499,-379.18018
115780.0,-613.85986,-417.26025,-521.29004,-379.31982
115800.0,-614.0,-417.3999,-521.4302,-379.45996
115820.0,-614.14014,-417.54004,-521.5698,-379.6001
115840.0,-614.2798,-417.68018,-521.70996,-379.73975
115860.0,-614.4199,-417.81982,-521.8501,-379.87988
115880.0,-614.56006,-417.95996,-521.98975,-380.02002
115900.0,-614.6997,-418.1001,-522.1299,-380.16016
115920.0,-614.83984,-418.23975,-522.27,-380.3003
115940.0,-614.98,-418.37988,-522.41016,-380.43994
115960.0,-615.1201,-418.52002,-522.5503,-380.58008
115980.0,-615.26025,-418.66016,-522.68994,-380.7202
116000.0,-615.3999,-418.8003,-522.8301,-380.85986
116020.0,-615.54004,-418.93994,-522.9702,-381.0
116040.0,-615.6802,-419.08008,-523.10986,-381.14014
116060.0,-615.8198,-419.2202,-523.25,-381.2798
116080.0,-615.95996,-419.35986,-523.39014,-381.41992
116100.0,-616.1001,-419.5,-523.5298,-381.56006
116120.0,-616.23975,-419.64014,-523.6699,-381.6997
116140.0,-616.3799,-419.7798,-523.81006,-381.83984
116160.0,-616.52,-419.91992,-523.9497,-381.97998
116180.0,-616.66016,-420.06006,-524.08984,-382.12012
116200.0,-616.8003,-420.1997,-524.23,-382.26025
116220.0,-616.93994,-420.33984,-524.3701,-382.3999
116240.0,-617.0801,-420.47998,-524.51025,-382.54004
116260.0,-617.2202,-420.62012,-524.6499,-382.68018
116280.0,-617.35986,-420.76025,-524.79004,-382.81982
116300.0,-617.5,-420.8999,-524.9302,-382.95996
116320.0,-617.64014,-421.04004,-525.0698,-383.1001
116340.0,-617.7798,-421.18018,-525.20996,-383.23975
116360.0,-617.9199,-421.31982,-525.3501,-383.37988
116380.0,-618.06006,-421.45996,-525.48975,-383.52002
116400.0,-618.1997,-421.6001,-525.6299,-383.66016
116420.0,-618.33984,-421.73975,-525.77,-383.8003
116440.0,-618.48,-421.87988,-525.91016,-383.93994
116460.0,-618.6201,-422.02002,-526.0503,-384.08008
116480.0,-618.76025,-422.16016,-526.18994,-384.2202
116500.0,-618.8999,-422.3003,-526.3301,-384.35986
116520.0,-619.04004,-422.43994,-526.4702,-384.5
116540.0,-619.1802,-422.58008,-526.60986,-384.64014
116560.0,-619.3198,-422.7202,-526.75,-384.7798
116580.0,-619.45996,-422.85986,-526.89014,-384.91992
116600.0,-619.6001,-423.0,-527.0298,-385.06006
116620.0,-619.73975,-423.14014,-527.1699,-385.1997
116640.0,-619.8799,-423.2798,-527.31006,-385.33984
116660.0,-620.02,-423.41992,-527.4497,-385.47998
116680.0,-620.16016,-423.56006,-527.58984,-385.62012
116700.0,-620.3003,-423.6997,-527.73,-385.76025
116720.0,-620.43994,-423.83984,-527.8701,-385.8999
116740.0,-620.5801,-423.97998,-528.01025,-386.04004
116760.0,-620.7202,-424.12012,-528.1499,-386.18018
116780.0,-620.85986,-424.26025,-528.29004,-386.31982
116800.0,-621.0,-424.3999,-528.4302,-386.45996
116820.0,-621.14014,-424.54004,-528.5698,-386.6001
116840.0,-621.2798,-424.68018,-528.70996,-386.73975
116860.0,-621.4199,-424.81982,-528.8501,-386.87988
116880.0,-621.56006,-424.95996,-528.98975,-387.02002
116900.0,-621.6997,-425.1001,-529.1299,-387.16016
116920.0,-621.83984,-425.23975,-529.27,-387.3003
116940.0,-621.98,-425.37988,-529.41016,-387.43994
116960.0,-622.1201,-425.52002,-529.5503,-387.58008
116980.0,-622.26025,-425.66016,-529.68994,-387.7202
117000.0,-622.3999,-425.8003,-529.8301,-387.85986
117020.0,-622.54004,-425.93994,-529.9702,-388.0
117040.0,-622.6802,-426.08008,-530.10986,-388.14014
117060.0,-622.8198,-426.2202,-530.25,-388.2798
117080.0,-622.95996,-426.35986,-530.39014,-388.41992
117100.0,-623.1001,-426.5,-530.5298,-388.56006
117120.0,-623.23975,-426.64014,-530.6699,-388.6997
117140.0,-623.3799,-426.7798,-530.81006,-388.83984
117160.0,-623.52,-426.91992,-530.9497,-388.97998
117180.0,-623.66016,-427.06006,-531.08984,-389.12012
117200.0,-623.8003,-427.1997,-531.23,-389.26025
117220.0,-623.93994,-427.33984,-531.3701,-389.3999
117240.0,-624.0801,-427.47998,-531.51025,-389.54004
117260.0,-624.2202,-427.62012,-531.6499,-389.68018
117280.0,-624.35986,-427.76025,-531.79004,-389.81982
117300.0,-624.5,-427.8999,-531.9302,-389.95996
117320.0,-624.64014,-428.04004,-532.0698,-390.1001
117340.0,-624.7798,-428.18018,-532.20996,-390.23975
117360.0,-624.9199,-428.31982,-532.3501,-390.37988
117380.0,-625.06006,-428.45996,-532.48975,-390.52002
117400.0,-625.1997,-428.6001,-532.6299,-390.66016
117420.0,-625.33984,-428.73975,-532.77,-390.8003
117440.0,-625.48,-428.87988,-532.91016,-390.93994
117460.0,-625.6201,-429.02002,-533.0503,-391.08008
117480.0,-625.76025,-429.16016,-533.18994,-391.2202
117500.0,-625.8999,-429.3003,-533.3301,-391.35986
117520.0,-626.04004,-429.43994,-533.4702,-391.5
117540.0,-626.1802,-429.58008,-533.60986,-391.64014
117560.0,-626.3198,-429.7202,-533.75,-391.7798
117580.0,-626.45996,-429.85986,-533.89014,-391.91992
117600.0,-626.6001,-430.0,-534.0298,-392.06006
117620.0,-626.73975,-430.14014,-534.1699,-392.1997
117640.0,-626.8799,-430.2798,-534.31006,-392.33984
117660.0,-627.02,-430.41992,-534.4497,-392.47998
117680.0,-627.16016,-430.56006,-534.58984,-392.62012
117700.0,-627.3003,-430.6997,-534.73,-392.76025
117720.0,-627.43994,-430.83984,-534.8701,-392.8999
117740.0,-627.5801,-430.97998,-535.01025,-393.04004
117760.0,-627.7202,-431.12012,-535.1499,-393.18018
117780.0,-627.85986,-431.26025,-535.29004,-393.31982
117800.0,-628.0,-431.3999,-535.4302,-393.45996
117820.0,-628.14014,-431.54004,-535.5698,-393.6001
117840.0,-628.2798,-431.68018,-535.70996,-393.73975
117860.0,-628.4199,-431.81982,-535.8501,-393.87988
117880.0,-628.56006,-431.95996,-535.98975,-394.02002
117900.0,-628.6997,-432.1001,-536.1299,-394.16016
117920.0,-628.83984,-432.23975,-536.27,-394.3003
117940.0,-628.98,-432.37988,-536.41016,-394.43994
117960.0,-629.1201,-432.52002,-536.5503,-394.58008
117980.0,-629.26025,-432.66016,-536.68994,-394.7202
118000.0,-629.3999,-432.8003,-536.8301,-394.85986
118020.0,-629.54004,-432.93994,-536.9702,-395.0
118040.0,-629.6802,-433.08008,-537.10986,-395.14014
118060.0,-629.8198,-433.2202,-537.25,-395.2798
118080.0,-629.95996,-433.35986,-537.39014,-395.41992
118100.0,-630.1001,-433.5,-537.5298,-395.56006
118120.0,-630.23975,-433.64014,-537.6699,-395.6997
118140.0,-630.3799,-433.7798,-537.81006,-395.83984
118160.0,-630.52,-433.91992,-537.9497,-395.97998
118180.0,-630.66016,-434.06006,-538.08984,-396.12012
118200.0,-630.8003,-434.1997,-538.23,-396.26025
118220.0,-630.93994,-434.33984,-538.3701,-396.3999
118240.0,-631.0801,-434.47998,-538.51025,-396.54004
118260.0,-631.2202,-434.62012,-538.6499,-396.68018
118280.0,-631.35986,-434.76025,-538.79004,-396.81982
118300.0,-631.5,-434.8999,-538.9302,-396.95996
118320.0,-631.64014,-435.04004,-539.0698,-397.1001
118340.0,-631.7798,-435.18018,-539.20996,-397.23975
118360.0,-631.9199,-435.31982,-539.3501,-397.37988
118380.0,-632.06006,-435.45996,-539.48975,-397.52002
118400.0,-632.1997,-435.6001,-539.6299,-397.66016
118420.0,-632.33984,-435.73975,-539.77,-397.8003
118440.0,-632.48,-435.87988,-539.91016,-397.93994
118460.0,-632.6201,-436.02002,-540.0503,-398.08008
118480.0,-632.76025,-436.16016,-540.18994,-398.2202
118500.0,-632.8999,-436.3003,-540.3301,-398.35986
118520.0,-633.04004,-436.43994,-540.4702,-398.5
118540.0,-633.1802,-436.58008,-540.60986,-398.64014
118560.0,-633.3198,-436.7202,-540.75,-398.7798
118580.0,-633.45996,-436.85986,-540.89014,-398.91992
118600.0,-633.6001,-437.0,-541.0298,-399.06006
118620.0,-633.73975,-437.14014,-541.1699,-399.1997
118640.0,-633.8799,-437.2798,-541.31006,-399.33984
118660.0,-634.02,-437.41992,-541.4497,-399.47998
118680.0,-634.16016,-437.56006,-541.58984,-399.62012
118700.0,-634.3003,-437.6997,-541.73,-399.76025
118720.0,-634.43994,-437.83984,-541.8701,-399.8999
118740.0,-634.5801,-437.97998,-542.01025,-400.04004
118760.0,-634.7202,-438.12012,-542.1499,-400.18018
118780.0,-634.85986,-438.26025,-542.29004,-400.31982
118800.0,-635.0,-438.3999,-542.4302,-400.45996
118820.0,-635.14014,-438.54004,-542.5698,-400.6001
118840.0,-635.2798,-438.68018,-542.70996,-400.73975
118860.0,-635.4199,-438.81982,-542.8501,-400.87988
118880.0,-635.56006,-438.95996,-542.98975,-401.02002
118900.0,-635.6997,-439.1001,-543.1299,-401.16016
118920.0,-635.83984,-439.23975,-543.27,-401.3003
118940.0,-635.98,-439.37988,-543.41016,-401.43994
118960.0,-636.1201,-439.52002,-543.5503,-401.58008
118980.0,-636.26025,-439.66016,-543.68994,-401.7202
119000.0,-636.3999,-439.8003,-543.8301,-401.85986
119020.0,-636.54004,-439.93994,-543.9702,-402.0
119040.0,-636.6802,-440.08008,-544.10986,-402.14014
119060.0,-636.8198,-440.2202,-544.25,-402.2798
119080.0,-636.95996,-440.35986,-544.39014,-402.41992
119100.0,-637.1001,-440.5,-544.5298,-402.56006
119120.0,-637.23975,-440.64014,-544.6699,-402.6997
119140.0,-637.3799,-440.7798,-544.81006,-402.83984
119160.0,-637.52,-440.91992,-544.9497,-402.97998
119180.0,-637.66016,-441.06006,-545.08984,-403.12012
119200.0,-637.8003,-441.1997,-545.23,-403.26025
119220.0,-637.93994,-441.33984,-545.3701,-403.3999
119240.0,-638.0801,-441.47998,-545.51025,-403.54004
119260.0,-638.2202,-441.62012,-545.6499,-403.68018
119280.0,-638.35986,-441.76025,-545.79004,-403.81982
119300.0,-638.5,-441.8999,-545.9302,-403.95996
119320.0,-638.64014,-442.04004,-546.0698,-404.1001
119340.0,-638.7798,-442.18018,-546.20996,-404.23975
119360.0,-638.9199,-442.31982,-546.3501,-404.37988
119380.0,-639.06006,-442.45996,-546.48975,-404.52002
119400.0,-639.1997,-442.6001,-546.6299,-404.66016
119420.0,-639.33984,-442.73975,-546.77,-404.8003
119440.0,-639.48,-442.87988,-546.91016,-404.93994
119460.0,-639.6201,-443.02002,-547.0503,-405.08008
119480.0,-639.76025,-443.16016,-547.18994,-405.2202
119500.0,-639.8999,-443.3003,-547.3301,-405.35986
119520.0,-640.04004,-443.43994,-547.4702,-405.5
119540.0,-640.1802,-443.58008,-547.60986,-405.64014
119560.0,-640.3198,-443.7202,-547.75,-405.7798
119580.0,-640.45996,-443.85986,-547.89014,-405.91992
119600.0,-640.6001,-444.0,-548.0298,-406.06006
119620.0,-640.73975,-444.14014,-548.1699,-406.1997
119640.0,-640.8799,-444.2798,-548.31006,-406.33984
119660.0,-641.02,-444.41992,-548.4497,-406.47998
119680.0,-641.16016,-444.56006,-548.58984,-406.62012
119700.0,-641.3003,-444.6997,-548.73,-406.76025
119720.0,-641.43994,-444.83984,-548.8701,-406.8999
119740.0,-641.5801,-444.97998,-549.01025,-407.04004
119760.0,-641.7202,-445.12012,-549.1499,-407.18018
119780.0,-641.85986,-445.26025,-549.29004,-407.31982
119800.0,-642.0,-445.3999,-549.4302,-407.45996
119820.0,-642.14014,-445.54004,-549.5698,-407.6001
119840.0,-642.2798,-445.68018,-549.70996,-407.73975
119860.0,-642.4199,-445.81982,-549.8501,-407.87988
119880.0,-642.56006,-445.95996,-549.98975,-408.02002
119900.0,-642.6997,-446.1001,-550.1299,-408.16016
119920.0,-642.83984,-446.23975,-550.27,-408.3003
119940.0,-642.98,-446.37988,-550.41016,-408.43994
119960.0,-643.1201,-446.52002,-550.5503,-408.58008
119980.0,-643.26025,-446.66016,-550.68994,-408.7202
120000.0,-643.3999,-446.8003,-550.8301,-408.85986
120020.0,-643.54004,-446.93994,-550.9702,-409.0
120040.0,-643.6802,-447.08008,-551.10986,-409.14014
120060.0,-643.8198,-447.2202,-551.25,-409.2798
120080.0,-643.95996,-447.35986,-551.39014,-409.41992
120100.0,-644.1001,-447.5,-551.5298,-409.56006
120120.0,-644.23975,-447.64014,-551.6699,-409.6997
120140.0,-644.3799,-447.7798,-551.81006,-409.83984
120160.0,-644.52,-447.91992,-551.9497,-409.97998
120180.0,-644.66016,-448.06006,-552.08984,-410.12012
120200.0,-644.8003,-448.1997,-552.23,-410.26025
120220.0,-644.93994,-448.33984,-552.3701,-410.3999
120240.0,-645.0801,-448.47998,-552.51025,-410.54004
120260.0,-645.2202,-448.62012,-552.6499,-410.68018
120280.0,-645.35986,-448.76025,-552.79004,-410.81982
120300.0,-645.5,-448.8999,-552.9302,-410.95996
120320.0,-645.64014,-449.04004,-553.0698,-411.1001
120340.0,-645.7798,-449.18018,-553.20996,-411.23975
120360.0,-645.9199,-449.31982,-553.3501,-411.37988
120380.0,-646.06006,-449.45996,-553.48975,-411.52002
120400.0,-646.1997,-449.6001,-553.6299,-411.66016
120420.0,-646.33984,-449.73975,-553.77,-411.8003
120440.0,-646.48,-449.87988,-553.91016,-411.93994
120460.0,-646.6201,-450.02002,-554.0503,-412.08008
120480.0,-646.76025,-450.16016,-554.18994,-412.2202
120500.0,-646.8999,-450.3003,-554.3301,-412.35986
120520.0,-647.04004,-450.43994,-554.4702,-412.5
120540.0,-647.1802,-450.58008,-554.60986,-412.64014
120560.0,-647.3198,-450.7202,-554.75,-412.7798
120580.0,-647.45996,-450.85986,-554.89014,-412.91992
120600.0,-647.6001,-451.0,-555.0298,-413.06006
120620.0,-647.73975,-451.14014,-555.1699,-413.1997
120640.0,-647.8799,-451.2798,-555.31006,-413.33984
120660.0,-648.02,-451.41992,-555.4497,-413.47998
120680.0,-648.16016,-451.56006,-555.58984,-413.62012
120700.0,-648.3003,-451.6997,-555.73,-413.76025
120720.0,-648.43994,-451.83984,-555.8701,-413.8999
120740.0,-648.5801,-451.97998,-556.01025,-414.04004
120760.0,-648.7202,-452.12012,-556.1499,-414.18018
120780.0,-648.85986,-452.26025,-556.29004,-414.31982
120800.0,-649.0,-452.3999,-556.4302,-414.45996
120820.0,-649.14014,-452.54004,-556.5698,-414.6001
120840.0,-649.2798,-452.68018,-556.70996,-414.73975
120860.0,-649.4199,-452.81982,-556.8501,-414.87988
120880.0,-649.56006,-452.95996,-556.98975,-415.02002
120900.0,-649.6997,-453.1001,-557.1299,-415.16016
120920.0,-649.83984,-453.23975,-557.27,-415.3003
120940.0,-649.98,-453.37988,-557.41016,-415.43994
120960.0,-650.1201,-453.52002,-557.5503,-415.58008
120980.0,-650.26025,-453.66016,-557.68994,-415.7202
121000.0,-650.3999,-453.8003,-557.8301,-415.85986
121020.0,-650.54004,-453.93994,-557.9702,-416.0
121040.0,-650.6802,-454.08008,-558.10986,-416.14014
121060.0,-650.8198,-454.2202,-558.25,-416.2798
121080.0,-650.95996,-454.35986,-558.39014,-416.41992
121100.0,-651.1001,-454.5,-558.5298,-416.56006
121120.0,-651.23975,-454.64014,-558.6699,-416.6997
121140.0,-651.3799,-454.7798,-558.81006,-416.83984
121160.0,-651.52,-454.91992,-558.9497,-416.97998
121180.0,-651.66016,-455.06006,-559.08984,-417.12012
121200.0,-651.8003,-455.1997,-559.23,-417.26025
121220.0,-651.93994,-455.33984,-559.3701,-417.3999
121240.0,-652.0801,-455.47998,-559.51025,-417.54004
121260.0,-652.2202,-455.62012,-559.6499,-417.68018
121280.0,-652.35986,-455.76025,-559.79004,-417.81982
121300.0,-652.5,-455.8999,-559.9302,-417.95996
121320.0,-652.64014,-456.04004,-560.0698,-418.1001
121340.0,-652.7798,-456.18018,-560.20996,-418.23975
121360.0,-652.9199,-456.31982,-560.3501,-418.37988
121380.0,-653.06006,-456.45996,-560.48975,-418.52002
121400.0,-653.1997,-456.6001,-560.6299,-418.66016
121420.0,-653.33984,-456.73975,-560.77,-418.8003
121440.0,-653.48,-456.87988,-560.91016,-418.93994
121460.0,-653.6201,-457.02002,-561.0503,-419.08008
121480.0,-653.76025,-457.16016,-561.18994,-419.2202
121500.0,-653.8999,-457.3003,-561.3301,-419.35986
121520.0,-654.04004,-457.43994,-561.4702,-419.5
121540.0,-654.1802,-457.58008,-561.60986,-419.64014
121560.0,-654.3198,-457.7202,-561.75,-419.7798
121580.0,-654.45996,-457.85986,-561.89014,-419.91992
121600.0,-654.6001,-458.0,-562.0298,-420.06006
121620.0,-654.73975,-458.14014,-562.1699,-420.1997
121640.0,-654.8799,-458.2798,-562.31006,-420.33984
121660.0,-655.02,-458.41992,-562.4497,-420.47998
121680.0,-655.16016,-458.56006,-562.58984,-420.62012
121700.0,-655.3003,-458.6997,-562.73,-420.76025
121720.0,-655.43994,-458.83984,-562.8701,-420.8999
121740.0,-655.5801,-458.97998,-563.01025,-421.04004
121760.0,-655.7202,-459.12012,-563.1499,-421.18018
121780.0,-655.85986,-459.26025,-563.29004,-421.31982
121800.0,-656.0,-459.3999,-563.4302,-421.45996
121820.0,-656.14014,-459.54004,-563.5698,-421.6001
121840.0,-656.2798,-459.68018,-563.70996,-421.73975
121860.0,-656.4199,-459.81982,-563.8501,-421.87988
121880.0,-656.56006,-459.95996,-563.98975,-422.02002
121900.0,-656.6997,-460.1001,-564.1299,-422.16016
121920.0,-656.83984,-460.23975,-564.27,-422.3003
121940.0,-656.98,-460.37988,-564.41016,-422.43994
121960.0,-657.1201,-460.52002,-564.5503,-422.58008
121980.0,-657.26025,-460.66016,-564.68994,-422.7202
122000.0,-657.3999,-460.8003,-564.8301,-422.85986
122020.0,-657.54004,-460.93994,-564.9702,-423.0
122040.0,-657.6802,-461.08008,-565.10986,-423.14014
122060.0,-657.8198,-461.2202,-565.25,-423.2798
122080.0,-657.95996,-461.35986,-565.39014,-423.41992
122100.0,-658.1001,-461.5,-565.5298,-423.56006
122120.0,-658.23975,-461.64014,-565.6699,-423.6997
122140.0,-658.3799,-461.7798,-565.81006,-423.83984
122160.0,-658.52,-461.91992,-565.9497,-423.97998
122180.0,-658.66016,-462.06006,-566.08984,-424.12012
122200.0,-658.8003,-462.1997,-566.23,-424.26025
122220.0,-658.93994,-462.33984,-566.3701,-424.3999
122240.0,-659.0801,-462.47998,-566.51025,-424.54004
122260.0,-659.2202,-462.62012,-566.6499,-424.68018
122280.0,-659.35986,-462.76025,-566.79004,-424.81982
122300.0,-659.5,-462.8999,-566.9302,-424.95996
122320.0,-659.64014,-463.04004,-567.0698,-425.1001
122340.0,-659.7798,-463.18018,-567.20996,-425.23975
122360.0,-659.9199,-463.31982,-567.3501,-425.37988
122380.0,-660.06006,-463.45996,-567.48975,-425.52002
122400.0,-660.1997,-463.6001,-567.6299,-425.66016
122420.0,-660.33984,-463.73975,-567.77,-425.8003
122440.0,-660.48,-463.87988,-567.91016,-425.93994
122460.0,-660.6201,-464.02002,-568.0503,-426.08008
122480.0,-660.76025,-464.16016,-568.18994,-426.2202
122500.0,-660.8999,-464.3003,-568.3301,-426.35986
122520.0,-661.04004,-464.43994,-568.4702,-426.5
122540.0,-661.1802,-464.58008,-568.60986,-426.64014
122560.0,-661.3198,-464.7202,-568.75,-426.7798
122580.0,-661.45996,-464.85986,-568.89014,-426.91992
122600.0,-661.6001,-465.0,-569.0298,-427.06006
122620.0,-661.73975,-465.14014,-569.1699,-427.1997
122640.0,-661.8799,-465.2798,-569.31006,-427.33984
122660.0,-662.02,-465.41992,-569.4497,-427.47998
122680.0,-662.16016,-465.56006,-569.58984,-427.62012
122700.0,-662.3003,-465.6997,-569.73,-427.76025
122720.0,-662.43994,-465.83984,-569.8701,-427.8999
122740.0,-662.5801,-465.97998,-570.01025,-428.04004
122760.0,-662.7202,-466.12012,-570.1499,-428.18018
122780.0,-662.85986,-466.26025,-570.29004,-428.31982
122800.0,-663.0,-466.3999,-570.4302,-428.45996
122820.0,-663.14014,-466.54004,-570.5698,-428.6001
122840.0,-663.2798,-466.68018,-570.70996,-428.73975
122860.0,-663.4199,-466.81982,-570.8501,-428.87988
122880.0,-663.56006,-466.95996,-570.98975,-429.02002
122900.0,-663.6997,-467.1001,-571.1299,-429.16016
122920.0,-663.83984,-467.23975,-571.27,-429.3003
122940.0,-663.98,-467.37988,-571.41016,-429.43994
122960.0,-664.1201,-467.52002,-571.5503,-429.58008
122980.0,-664.26025,-467.66016,-571.68994,-429.7202
123000.0,-664.3999,-467.8003,-571.8301,-429.85986
123020.0,-664.54004,-467.93994,-571.9702,-430.0
123040.0,-664.6802,-468.08008,-572.10986,-430.14014
123060.0,-664.8198,-468.2202,-572.25,-430.2798
123080.0,-664.95996,-468.35986,-572.39014,-430.41992
123100.0,-665.1001,-468.5,-572.5298,-430.56006
123120.0,-665.23975,-468.64014,-572.6699,-430.6997
123140.0,-665.3799,-468.7798,-572.81006,-430.83984
123160.0,-665.52,-468.91992,-572.9497,-430.97998
123180.0,-665.66016,-469.06006,-573.08984,-431.12012
123200.0,-665.8003,-469.1997,-573.23,-431.26025
123220.0,-665.93994,-469.33984,-573.3701,-431.3999
123240.0,-666.0801,-469.47998,-573.51025,-431.54004
123260.0,-666.2202,-469.62012,-573.6499,-431.68018
123280.0,-666.35986,-469.76025,-573.79004,-431.81982
123300.0,-666.5,-469.8999,-573.9302,-431.95996
123320.0,-666.64014,-470.04004,-574.0698,-432.1001
123340.0,-666.7798,-470.18018,-574.20996,-432.23975
123360.0,-666.9199,-470.31982,-574.3501,-432.37988
123380.0,-667.06006,-470.45996,-574.48975,-432.52002
123400.0,-667.1997,-470.6001,-574.6299,-432.66016
123420.0,-667.33984,-470.73975,-574.77,-432.8003
123440.0,-667.48,-470.87988,-574.91016,-432.93994
123460.0,-667.6201,-471.02002,-575.0503,-433.08008
123480.0,-667.76025,-471.16016,-575.18994,-433.2202
123500.0,-667.8999,-471.3003,-575.3301,-433.35986
123520.0,-668.04004,-471.43994,-575.4702,-433.5
123540.0,-668.1802,-471.58008,-575.60986,-433.64014
123560.0,-668.3198,-471.7202,-575.75,-433.7798
123580.0,-668.45996,-471.85986,-575.89014,-433.91992
123600.0,-668.6001,-472.0,-576.0298,-434.06006
123620.0,-668.73975,-472.14014,-576.1699,-434.1997
123640.0,-668.8799,-472.2798,-576.31006,-434.33984
123660.0,-669.02,-472.41992,-576.4497,-434.47998
123680.0,-669.16016,-472.56006,-576.58984,-434.62012
123700.0,-669.3003,-472.6997,-576.73,-434.76025
123720.0,-669.43994,-472.83984,-576.8701,-434.8999
123740.0,-669.5801,-472.97998,-577.01025,-435.04004
123760.0,-669.7202,-473.12012,-577.1499,-435.18018
123780.0,-669.85986,-473.26025,-577.29004,-435.31982
123800.0,-670.0,-473.3999,-577.4302,-435.45996
123820.0,-670.14014,-473.54004,-577.5698,-435.6001
123840.0,-670.2798,-473.68018,-577.70996,-435.73975
123860.0,-670.4199,-473.81982,-577.8501,-435.87988
123880.0,-670.56006,-473.95996,-577.98975,-436.02002
123900.0,-670.6997,-474.1001,-578.1299,-436.16016
123920.0,-670.83984,-474.23975,-578.27,-436.3003
123940.0,-670.98,-474.37988,-578.41016,-436.43994
123960.0,-671.1201,-474.52002,-578.5503,-436.58008
123980.0,-671.26025,-474.66016,-578.68994,-436.7202
124000.0,-671.3999,-474.8003,-578.8301,-436.85986
124020.0,-671.54004,-474.93994,-578.9702,-437.0
124040.0,-671.6802,-475.08008,-579.10986,-437.14014
124060.0,-671.8198,-475.2202,-579.25,-437.2798
124080.0,-671.95996,-475.35986,-579.39014,-437.41992
124100.0,-672.1001,-475.5,-579.5298,-437.56006
124120.0,-672.23975,-475.64014,-579.6699,-437.6997
124140.0,-672.3799,-475.7798,-579.81006,-437.83984
124160.0,-672.52,-475.91992,-579.9497,-437.97998
124180.0,-672.66016,-476.06006,-580.08984,-438.12012
124200.0,-672.8003,-476.1997,-580.23,-438.26025
124220.0,-672.93994,-476.33984,-580.3701,-438.3999
124240.0,-673.0801,-476.47998,-580.51025,-438.54004
124260.0,-673.2202,-476.62012,-580.6499,-438.68018
124280.0,-673.35986,-476.76025,-580.79004,-438.81982
124300.0,-673.5,-476.8999,-580.9302,-438.95996
124320.0,-673.64014,-477.04004,-581.0698,-439.1001
124340.0,-673.7798,-477.18018,-581.20996,-439.23975
124360.0,-673.9199,-477.31982,-581.3501,-439.37988
124380.0,-674.06006,-477.45996,-581.48975,-439.52002
124400.0,-674.1997,-477.6001,-581.6299,-439.66016
124420.0,-674.33984,-477.73975,-581.77,-439.8003
124440.0,-674.48,-477.87988,-581.91016,-439.93994
124460.0,-674.6201,-478.02002,-582.0503,-440.08008
124480.0,-674.76025,-478.16016,-582.18994,-440.2202
124500.0,-674.8999,-478.3003,-582.3301,-440.35986
124520.0,-675.04004,-478.43994,-582.4702,-440.5
124540.0,-675.1802,-478.58008,-582.60986,-440.64014
124560.0,-675.3198,-478.7202,-582.75,-440.7798
124580.0,-675.45996,-478.85986,-582.89014,-440.91992
124600.0,-675.6001,-479.0,-583.0298,-441.06006
124620.0,-675.73975,-479.14014,-583.1699,-441.1997
124640.0,-675.8799,-479.2798,-583.31006,-441.33984
124660.0,-676.02,-479.41992,-583.4497,-441.47998
124680.0,-676.16016,-479.56006,-583.58984,-441.62012
124700.0,-676.3003,-479.6997,-583.73,-441.76025
